[camera]
# width=480
# height=640
# width=720
# height=1280
# width=1536
# height=1024
# width=640
# height=480
# fps=30

[detection]
tag_pixel_width = 100
widen_radius = 15

[arena]
nleds = 113#198
ring_r = 30 # in cm
origo_offset = [360, 360] # in pixels
cm_per_pixel = 0.1
baudrate = 115200#9600###921600#

[setup]
label = "Crazy"

    [[setup.suns]]
    link_factor = 2
    green = 255
    width = 11
    [[setup.suns]]
    blue = 255
    link_factor = 1
    azimuth = 50
    [[setup.suns]]
    link_factor = 0
    azimuth = 100
    red = 255
    [[setup.suns]]
    link_factor = -1
    green = 255
    azimuth = 150
    red = 255
    [[setup.suns]]
    blue = 255
    link_factor = -2
    azimuth = 200
    red = 255
    [[setup.suns]]
    blue = 255
    link_factor = 0.5
    green = 255
    azimuth = 250
    [[setup.suns]]
    blue = 255
    link_factor = -0.5
    green = 255
    azimuth = 300
    red = 255

[experiment]
datetime = 2023-12-09T12:16:09.597Z

ms,x,y,θ,start1,stop1,start2,stop2,start3,stop3,start4,stop4,start5,stop5,start6,stop6,start7,stop7
24038,367.040552401015,599.3160958172199,-0.1858898836719597,102,112,13,13,32,32,51,51,70,70,78,78,97,97
24138,369.2252991226152,597.963763292258,0.34155077417555146,8,18,23,23,32,32,42,42,51,51,83,83,92,92
24238,371.9486725760439,598.3258447375993,0.6254264043335123,18,28,28,28,32,32,37,37,41,41,85,85,90,90
24338,375.05018393770075,600.6181166954832,1.100889895136409,36,46,36,36,32,32,28,28,24,24,89,89,85,85
24438,376.34742668627143,599.520785232063,1.3217031632820693,44,54,40,40,32,32,24,24,16,16,91,91,83,83
24538,378.8335120027038,599.1484848506888,1.511412712404152,50,60,44,44,32,32,21,21,9,9,93,93,82,82
24638,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
24738,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
24839,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
24939,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
25039,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
25140,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
25241,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
25341,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
25455,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
25542,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
25643,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
25744,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
25845,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
25946,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
26047,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
26148,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
26248,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
26349,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
26449,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
26551,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
26652,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
26757,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
26855,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
26958,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
27057,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
27157,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
27258,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
27357,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
27464,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
27557,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
27658,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
27759,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
27858,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
27960,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
28059,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
28162,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
28261,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
28361,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
28463,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
28567,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
28662,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
28762,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
28862,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
28961,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
29062,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
29161,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
29262,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
29363,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
29460,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
29567,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
29660,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
29761,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
29860,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
29960,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
30061,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
30160,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
30262,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
30362,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
30461,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
30568,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
30662,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
30763,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
30862,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
30962,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
31062,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
31162,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
31261,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
31361,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
31462,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
31562,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
31657,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
31758,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
31858,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
31959,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
32059,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
32158,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
32258,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
32357,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
32458,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
32564,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
32657,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
32757,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
32858,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
32959,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
33057,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
33158,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
33259,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
33358,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
33458,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
33565,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
33657,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
33758,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
33858,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
33958,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
34058,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
34159,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
34258,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
34359,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
34457,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
34564,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
34657,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
34758,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
34857,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
34958,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
35058,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
35158,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
35258,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
35358,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
35458,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
35561,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
35658,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
35758,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
35859,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
35957,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
36058,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
36158,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
36259,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
36358,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
36458,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
36559,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
36659,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
36759,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
36859,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
36958,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
37058,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
37158,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
37259,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
37358,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
37458,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
37560,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
37657,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
37758,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
37858,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
37958,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
38057,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
38157,,,,50,60,44,44,32,32,21,21,9,9,93,93,82,82
